mean_intensity,std_intensity,median_intensity,q25_intensity,q75_intensity,texture_contrast,texture_correlation,texture_homogeneity,lbp_hist_1,haralick_2,haralick_3,haralick_4,haralick_6,haralick_7,haralick_8,malware_family
0.46985852184387694,-0.5396613513038064,0.41147088507813606,0.507266418943518,0.2601126973327804,-0.5396613513038064,0.653503969306138,0.46985852184387694,-0.6263507188288117,-0.5723068177124551,0.653503969306138,-0.5723068177124551,0.46985852184387694,-0.5723068177124551,0.7266433457776672,C2LOP.gen!g
0.2489975855741937,0.6300615276206922,0.17728142288227036,-0.12632632463668042,0.7980119237225789,0.6300615276206922,-0.3014076391592387,0.2489975855741937,-0.748067430148115,0.5944144156308813,-0.3014076391592387,0.5944144156308813,0.2489975855741937,0.5944144156308813,0.7226930583036981,C2LOP.gen!g
0.5660750396992646,0.36310899912278566,0.5285656161760689,0.2960688377501185,1.2590684034852633,0.36310899912278566,0.17871336325990017,0.5660750396992646,-0.46985780427542156,0.31008166814731475,0.17871336325990017,0.31008166814731475,0.5660750396992646,0.31008166814731475,0.8302636910791923,C2LOP.P
0.4026887431990197,-0.6046435239644851,0.41147088507813606,0.47709533591588943,0.33695544395989446,-0.6046435239644851,-0.04310463212821288,0.4026887431990197,-0.8437019890418535,-0.6311078689465598,-0.04310463212821288,-0.6311078689465598,0.4026887431990197,-0.6311078689465598,0.5017617094209231,C2LOP.P
0.07592904267043868,-0.2182614371462074,0.17728142288227036,0.145213422611976,0.029584457451438215,-0.2182614371462074,-0.3958454026338462,0.07592904267043868,-0.643738820445855,-0.27216971184927546,-0.3958454026338462,-0.27216971184927546,0.07592904267043868,-0.27216971184927546,0.5610343747510755,C2LOP.P
-0.06454733124786548,-0.0718529765860233,0.17728142288227036,0.02452909050146204,-0.12410103580278992,-0.0718529765860233,-0.15970104449554126,-0.06454733124786548,-0.3220589405305531,-0.13031304536130808,-0.15970104449554126,-0.13031304536130808,-0.06454733124786548,-0.13031304536130808,0.4738943754022563,C2LOP.P
0.2184037497346071,-0.2182963271537679,0.3334077310128475,0.2960688377501185,0.2601126973327804,-0.2182963271537679,0.4891330126480849,0.2184037497346071,-0.30467083891350977,-0.2722031341331553,0.4891330126480849,-0.2722031341331553,0.2184037497346071,-0.2722031341331553,0.5778710958578838,C2LOP.P
0.14766275637101176,-0.4614759059601542,0.21631299991491465,0.26589775472249,0.029584457451438215,-0.4614759059601542,-0.23045443829317408,0.14766275637101176,-0.5350631853393341,-0.5007193125745383,-0.23045443829317408,-0.5007193125745383,0.14766275637101176,-0.5007193125745383,0.33213528653648544,C2LOP.P
0.7333548627159676,-1.07199820519092,0.6066287702413574,0.7486350831645459,0.5674836838412367,-1.07199820519092,0.2848045698062052,0.7333548627159676,-0.643738820445855,-1.0353582097074463,0.2848045698062052,-1.0353582097074463,0.7333548627159676,-1.0353582097074463,0.6505269878346162,C2LOP.P
-0.18565921235914937,0.061231916025991706,0.06018669178433754,-0.03581307555379495,-0.12410103580278992,0.061231916025991706,-0.23771047728772507,-0.18565921235914937,-0.2959767881049881,0.0014225364579899455,-0.23771047728772507,0.0014225364579899455,-0.18565921235914937,0.0014225364579899455,0.03676764906159783,C2LOP.P
0.29699625849066275,-0.02123260725217345,0.3334077310128475,0.1753845056396045,0.4137981905870085,-0.02123260725217345,0.5698651012464551,0.29699625849066275,-0.23077140704107557,-0.08051881599549018,0.5698651012464551,-0.08051881599549018,0.29699625849066275,-0.08051881599549018,0.569641001714923,C2LOP.P
0.4644436836421802,-0.5944680206369579,0.5285656161760689,0.507266418943518,0.4137981905870085,-0.5944680206369579,-0.11621679673497154,0.4644436836421802,-0.5828804647862033,-0.6219420665807203,-0.11621679673497154,-0.6219420665807203,0.4644436836421802,-0.6219420665807203,0.5593054622589498,C2LOP.P
0.3269454707348093,-0.5605826036023598,0.41147088507813606,0.44692425288826093,0.18326995070566635,-0.5605826036023598,-0.2728011690905559,0.3269454707348093,-0.44812267725411736,-0.5913071343068333,-0.2728011690905559,-0.5913071343068333,0.3269454707348093,-0.5913071343068333,0.6770762167493327,C2LOP.P
-0.06334833136034691,-0.06981726739276577,0.17728142288227036,0.08487125655671902,-0.04725828917567585,-0.06981726739276577,-0.4054512382662809,-0.06334833136034691,-0.41334647402003066,-0.12831797348142393,-0.4054512382662809,-0.12831797348142393,-0.06334833136034691,-0.12831797348142393,0.1344256284707565,C2LOP.P
0.26929033635864774,-0.2996953353157699,0.3334077310128475,0.38658208683300394,0.2601126973327804,-0.2996953353157699,0.2584121010566994,0.26929033635864774,-0.7176382523182891,-0.3496810305743515,0.2584121010566994,-0.3496810305743515,0.26929033635864774,-0.3496810305743515,0.5899164743728326,C2LOP.P
0.5974424238533793,-0.6968821239405342,0.5675971932087132,0.5977796680264034,0.4906409372141226,-0.6968821239405342,-0.12123259125128595,0.5974424238533793,-0.8219668620205492,-0.7134856444951502,-0.12123259125128595,-0.7134856444951502,0.5974424238533793,-0.7134856444951502,0.8435919248690236,C2LOP.P
-0.07178000798870328,0.22874818260777566,0.17728142288227036,-0.06598415858142344,0.10642720407855227,0.22874818260777566,-0.17844129403279052,-0.07178000798870328,-0.30032381350924897,0.17101508345108393,-0.17844129403279052,0.17101508345108393,-0.07178000798870328,0.17101508345108393,0.23499527866542402,C2LOP.P
0.19506837557967588,-0.7418945508394555,0.21631299991491465,0.26589775472249,0.029584457451438215,-0.7418945508394555,0.37498664456873415,0.19506837557967588,-0.7393733793395934,-0.7532228838292933,0.37498664456873415,-0.7532228838292933,0.19506837557967588,-0.7532228838292933,0.9501852270365833,C2LOP.P
0.3926455075820631,-0.9468201244809973,0.2943761539802032,0.5977796680264034,0.029584457451438215,-0.9468201244809973,-0.16057851693692068,0.3926455075820631,-0.4176934994242915,-0.9302930241989232,-0.16057851693692068,-0.9302930241989232,0.3926455075820631,-0.9302930241989232,0.5904550660300354,C2LOP.P
0.4332181166790623,-0.5774383966679603,0.4895340391434246,0.44692425288826093,0.33695544395989446,-0.5774383966679603,-0.3975387143259614,0.4332181166790623,-0.8393549636375925,-0.6065675396808676,-0.3975387143259614,-0.6065675396808676,0.4332181166790623,-0.6065675396808676,0.837951391655574,C2LOP.P
0.1581572285047764,-0.29703660909085605,0.2943761539802032,0.2357266716948615,-0.04725828917567585,-0.29703660909085605,-0.16007858337730424,0.1581572285047764,-0.49593995670098656,-0.34716607206147165,-0.16007858337730424,-0.34716607206147165,0.1581572285047764,-0.34716607206147165,0.36750636525243446,C2LOP.P
0.11991815682327034,-0.5107530676667217,0.2943761539802032,0.44692425288826093,-0.12410103580278992,-0.5107530676667217,0.06597656727444616,0.11991815682327034,-0.7132912269140284,-0.5459448388796478,0.06597656727444616,-0.5459448388796478,0.11991815682327034,-0.5459448388796478,-0.3243724079823059,C2LOP.P
0.2110808256904077,-0.14234665396734208,0.3334077310128475,0.2960688377501185,0.33695544395989446,-0.14234665396734208,0.22198631849374764,0.2110808256904077,-0.5176750837222908,-0.19901624816660682,0.22198631849374764,-0.19901624816660682,0.2110808256904077,-0.19901624816660682,0.5480466477952867,C2LOP.P
0.5070790882445877,-0.6990762494863647,0.5675971932087132,0.567608584998775,0.4137981905870085,-0.6990762494863647,-0.29832926394827197,0.5070790882445877,-0.5089810329137691,-0.7154296740796124,-0.29832926394827197,-0.7154296740796124,0.5070790882445877,-0.7154296740796124,0.5405249294015105,C2LOP.P
0.751481678219743,-1.1370163165025695,0.6846919243066459,0.7788061661921744,0.33695544395989446,-1.1370163165025695,0.6343855250591216,0.751481678219743,-0.6220036934245508,-1.0890026075282808,0.6343855250591216,-1.0890026075282808,0.751481678219743,-1.0890026075282808,0.4908731785513073,C2LOP.P
0.6318782163217889,-0.841720429007395,0.6456603472740017,0.7184640001369174,0.5674836838412367,-0.841720429007395,0.03173575495650504,0.6318782163217889,-0.5785334393819425,-0.840265940185626,0.03173575495650504,-0.840265940185626,0.6318782163217889,-0.840265940185626,0.45501340951186037,C2LOP.P
-0.24431995954419744,0.06251711310903182,0.02115511475169326,-0.09615524160905194,-0.27778652905701806,0.06251711310903182,-0.4607753716209501,-0.24431995954419744,-0.11774874653029384,0.002707648372175339,-0.4607753716209501,0.002707648372175339,-0.24431995954419744,0.002707648372175339,-0.05404720729705568,C2LOP.P
-0.15920386000228812,-0.5613974214422481,0.02115511475169326,0.05470017352909053,-0.5083147689383603,-0.5613974214422481,-0.009649437559526897,-0.15920386000228812,0.008314990193270392,-0.5920458100420952,-0.009649437559526897,-0.5920458100420952,-0.15920386000228812,-0.5920458100420952,0.2756256052559168,C2LOP.P
0.21881630883568876,-0.23865459009972112,0.37243930804549175,0.326239920777747,0.18326995070566635,-0.23865459009972112,-0.5780783021198946,0.21881630883568876,-0.2959767881049881,-0.29167386138501367,-0.5780783021198946,-0.29167386138501367,0.21881630883568876,-0.29167386138501367,0.32703373971284067,C2LOP.P
0.028703918068497765,-0.18931754720449967,0.21631299991491465,0.145213422611976,0.029584457451438215,-0.18931754720449967,-0.03347792138148975,0.028703918068497765,-0.5481042615521166,-0.24438053548936448,-0.03347792138148975,-0.24438053548936448,0.028703918068497765,-0.24438053548936448,0.25791773026348336,C2LOP.P
-0.28736792324768656,0.3611478043837158,-0.09593961634623957,-0.3073528228024514,-0.04725828917567585,0.3611478043837158,-0.4525228516868107,-0.28736792324768656,-0.41334647402003066,0.30803232140547293,-0.4525228516868107,0.30803232140547293,-0.28736792324768656,0.30803232140547293,0.29651611964153557,C2LOP.P
0.19459135411905024,-0.4231857733820804,0.2553445769475589,0.326239920777747,0.10642720407855227,-0.4231857733820804,-0.07525403259973168,0.19459135411905024,-0.3481410929561181,-0.46532610697476323,-0.07525403259973168,-0.46532610697476323,0.19459135411905024,-0.46532610697476323,0.6308765126835959,C2LOP.P
-0.42121756660486664,0.26939557348599114,-0.056908039313595296,-0.3073528228024514,-0.200943782429904,0.26939557348599114,-0.9889688015221301,-0.42121756660486664,-0.2220773562325539,0.2128005426901558,-0.9889688015221301,0.2128005426901558,-0.42121756660486664,0.2128005426901558,-0.18789055604186022,C2LOP.P
-0.00356593911923308,-0.3155615604962229,0.06018669178433754,0.2357266716948615,-0.200943782429904,-0.3155615604962229,0.19991111843764559,-0.00356593911923308,-0.27858868648794477,-0.36466727450716235,0.19991111843764559,-0.36466727450716235,-0.00356593911923308,-0.36466727450716235,0.2573893647730638,C2LOP.P
0.0231343702038954,-0.0035213072783953554,0.1382498458496261,0.08487125655671902,0.18326995070566635,-0.0035213072783953554,0.5463902354626781,0.0231343702038954,-0.36552919457316146,-0.06300584943881636,0.5463902354626781,-0.06300584943881636,0.0231343702038954,-0.06300584943881636,0.200828292749108,C2LOP.P
0.3175597511852016,-0.7894890016751934,0.3334077310128475,0.44692425288826093,0.18326995070566635,-0.7894890016751934,-0.4028682029179367,0.3175597511852016,-0.591574515594725,-0.7949091552650855,-0.4028682029179367,-0.7949091552650855,0.3175597511852016,-0.7949091552650855,0.6678397882637953,C2LOP.P
0.24420158602411945,-0.20510447677209664,0.3334077310128475,0.2960688377501185,0.33695544395989446,-0.20510447677209664,0.08937777681793722,0.24420158602411945,-0.4176934994242915,-0.25955321699031064,0.08937777681793722,-0.25955321699031064,0.24420158602411945,-0.25955321699031064,0.7343747859068432,C2LOP.P
0.07204840862588933,-0.2561120436217853,0.17728142288227036,0.2357266716948615,0.10642720407855227,-0.2561120436217853,0.4150604562545703,0.07204840862588933,-0.46116375346689986,-0.30832075605072284,0.4150604562545703,-0.30832075605072284,0.07204840862588933,-0.30832075605072284,0.4291917957853697,C2LOP.P
0.030289692113280385,-0.44210530861380903,0.21631299991491465,0.326239920777747,-0.200943782429904,-0.44210530861380903,-0.647605946622096,0.030289692113280385,-0.12644279733881553,-0.4828417135199141,-0.647605946622096,-0.4828417135199141,0.030289692113280385,-0.4828417135199141,-0.40046946575061454,C2LOP.P
0.12749893030564577,-0.023547032114510622,0.2943761539802032,0.205555588667233,0.18326995070566635,-0.023547032114510622,-0.07230477991114219,0.12749893030564577,-0.16991305138142387,-0.08280384935689535,-0.07230477991114219,-0.08280384935689535,0.12749893030564577,-0.08280384935689535,0.27257303563918805,C2LOP.P
0.3161157943314158,-0.4344303297068229,0.41147088507813606,0.41675316986063243,0.2601126973327804,-0.4344303297068229,-0.7439272660697421,0.3161157943314158,-0.41334647402003066,-0.47574272750228763,-0.7439272660697421,-0.47574272750228763,0.3161157943314158,-0.47574272750228763,0.6193092248996758,C2LOP.P
0.47724590824762037,0.3015336067543915,0.5285656161760689,0.2960688377501185,0.7980119237225789,0.3015336067543915,0.10931628219413568,0.47724590824762037,-0.6524328712543767,0.24601374077604252,0.10931628219413568,0.24601374077604252,0.47724590824762037,0.24601374077604252,0.5518261558238801,C2LOP.P
-0.18558185752769657,0.07972792663245329,0.09921826881698181,-0.15649740766430892,-0.12410103580278992,0.07972792663245329,-0.4865393117678122,-0.18558185752769657,-0.2959767881049881,0.019941183640700227,-0.4865393117678122,0.019941183640700227,-0.18558185752769657,0.019941183640700227,0.40584507849296825,C2LOP.P
0.042705142561456494,-0.20141483213908196,0.2553445769475589,0.1753845056396045,0.10642720407855227,-0.20141483213908196,-0.6667205826721798,0.042705142561456494,-0.48289888048820406,-0.2560104772766826,-0.6667205826721798,-0.2560104772766826,0.042705142561456494,-0.2560104772766826,0.42946800922430056,C2LOP.P
0.10487264210569866,-0.861091453567613,0.2553445769475589,0.38658208683300394,-0.200943782429904,-0.861091453567613,0.1652394936019323,0.10487264210569866,-0.5220221091265516,-0.8569834008024356,0.1652394936019323,-0.8569834008024356,0.10487264210569866,-0.8569834008024356,0.14913833365822526,C2LOP.P
-0.16276218224911743,0.7343323637808306,0.06018669178433754,-0.2771817397748229,0.10642720407855227,0.7343323637808306,-0.8365828333372535,-0.16276218224911743,-0.10905469572177218,0.708375466915507,-0.8365828333372535,0.708375466915507,-0.16276218224911743,0.708375466915507,0.09972317220438907,C2LOP.P
0.446768104655213,-0.6034240861710816,0.5285656161760689,0.507266418943518,0.4137981905870085,-0.6034240861710816,-0.24448242861262162,0.446768104655213,-0.8089257858077668,-0.630010252930958,-0.24448242861262162,-0.630010252930958,0.446768104655213,-0.630010252930958,0.5654556310215065,C2LOP.P
0.545949891049625,-0.7642077099477861,0.6066287702413574,0.567608584998775,0.4906409372141226,-0.7642077099477861,0.16253113299196537,0.545949891049625,-0.5698393885734208,-0.7728084647733893,0.16253113299196537,-0.7728084647733893,0.545949891049625,-0.7728084647733893,0.7213969487869882,C2LOP.P
0.40748474274909396,-0.605828681406627,0.4505024621107803,0.5374375019711465,0.2601126973327804,-0.605828681406627,0.3271428084019711,0.40748474274909396,-0.7567614809566366,-0.6321744155920493,0.3271428084019711,-0.6321744155920493,0.40748474274909396,-0.6321744155920493,0.5299174119826803,C2LOP.P
0.1580669812014148,-0.1553442875442128,0.3334077310128475,0.2357266716948615,0.2601126973327804,-0.1553442875442128,-0.01682094358058575,0.1580669812014148,-0.6611269220628984,-0.211602407424369,-0.01682094358058575,-0.211602407424369,0.1580669812014148,-0.211602407424369,0.4746192634721546,C2LOP.P
-0.1408191950603368,0.026338015448942837,-0.056908039313595296,-0.06598415858142344,-0.12410103580278992,0.026338015448942837,-0.48923845760044,-0.1408191950603368,-0.05254336546638131,-0.033374419319725214,-0.48923845760044,-0.033374419319725214,-0.1408191950603368,-0.033374419319725214,0.34949440912662655,C2LOP.P
-0.06300023461880927,-0.07274227397694003,0.02115511475169326,0.02452909050146204,-0.04725828917567585,-0.07274227397694003,-0.8997040516638001,-0.06300023461880927,-0.3916113469987265,-0.1311843953978092,-0.8997040516638001,-0.1311843953978092,-0.06300023461880927,-0.1311843953978092,0.7732241387649836,C2LOP.P
-0.43674010278306397,2.3466633370862975,-0.5643185407379709,-1.3331696457418203,0.951697416976807,2.3466633370862975,-1.182733283431326,-0.43674010278306397,0.4082413273852673,2.275129172478045,-1.182733283431326,2.275129172478045,-0.43674010278306397,2.275129172478045,-0.3864075819152672,Lolyda.AA1
-0.5054956554727038,2.223571323856406,-0.6814132718359037,-1.2426563966589348,0.7980119237225789,2.223571323856406,-1.1220160248637134,-0.5054956554727038,0.34303594632135476,2.275129172478045,-1.1220160248637134,2.275129172478045,-0.5054956554727038,2.275129172478045,-0.2652104247472865,Lolyda.AA1
-0.6344848369202656,2.3466633370862975,-0.7985080029338366,-1.4236828948247056,0.33695544395989446,2.3466633370862975,-1.3176062809857598,-0.6344848369202656,0.8255557661943075,2.275129172478045,-1.3176062809857598,2.275129172478045,-0.6344848369202656,2.275129172478045,-0.7477608403403948,Lolyda.AA1
-0.39660583773096403,2.3466633370862975,-0.5252869637053266,-1.3633407287694486,1.182225656858149,2.3466633370862975,-0.7948587728340333,-0.39660583773096403,0.6038574705770049,2.275129172478045,-0.7948587728340333,2.275129172478045,-0.39660583773096403,2.275129172478045,-0.3827327613192754,Lolyda.AA1
-0.42142384615540746,2.3466633370862975,-0.5643185407379709,-1.3331696457418203,0.951697416976807,2.3466633370862975,-1.1634066230502182,-0.42142384615540746,0.6342866484068307,2.275129172478045,-1.1634066230502182,2.275129172478045,-0.42142384615540746,2.275129172478045,-0.43459570040904083,Lolyda.AA1
-0.4524302410960757,2.2913708226386293,-0.5643185407379709,-1.3633407287694486,1.028540163603921,2.2913708226386293,-0.653871352943559,-0.4524302410960757,0.4473645560236148,2.275129172478045,-0.653871352943559,2.275129172478045,-0.4524302410960757,2.275129172478045,-0.3933693126747561,Lolyda.AA1
-0.6797245208482511,2.2398252238175855,-1.0717290421623464,-1.2728274796865633,0.5674836838412367,2.2398252238175855,-1.167222067145333,-0.6797245208482511,0.7429622835133516,2.275129172478045,-1.167222067145333,2.275129172478045,-0.6797245208482511,2.275129172478045,-0.7438012379741433,Lolyda.AA1
-0.6350649981561617,2.3466633370862975,-0.7985080029338366,-1.4236828948247056,0.33695544395989446,2.3466633370862975,-1.3185899400730328,-0.6350649981561617,0.8255557661943075,2.275129172478045,-1.3185899400730328,2.275129172478045,-0.6350649981561617,2.275129172478045,-0.7475215078920859,Lolyda.AA1
-0.6665484145574556,2.2539238537959463,-1.0717290421623464,-1.2728274796865633,0.5674836838412367,2.2539238537959463,-1.1432974215241916,-0.6665484145574556,0.7473093089176125,2.275129172478045,-1.1432974215241916,2.275129172478045,-0.6665484145574556,2.275129172478045,-0.7366017597322382,Lolyda.AA1
-0.6351681379314321,2.3466633370862975,-0.7985080029338366,-1.4236828948247056,0.33695544395989446,2.3466633370862975,-1.3187329844881353,-0.6351681379314321,0.8255557661943075,2.275129172478045,-1.3187329844881353,2.275129172478045,-0.6351681379314321,2.275129172478045,-0.7496046373253418,Lolyda.AA1
-0.4208823623352378,2.3466633370862975,-0.5643185407379709,-1.3331696457418203,0.951697416976807,2.3466633370862975,-1.1624763972672372,-0.4208823623352378,0.6342866484068307,2.275129172478045,-1.1624763972672372,2.275129172478045,-0.4208823623352378,2.275129172478045,-0.43621415738835495,Lolyda.AA1
-0.6343688046730864,2.3466633370862975,-0.7985080029338366,-1.4236828948247056,0.33695544395989446,2.3466633370862975,-1.3173552901795342,-0.6343688046730864,0.8255557661943075,2.275129172478045,-1.3173552901795342,2.275129172478045,-0.6343688046730864,2.275129172478045,-0.7491106427932546,Lolyda.AA1
-0.5557118335574868,2.2899474451382282,-0.5643185407379709,-1.393511811797077,0.6443264304683507,2.2899474451382282,-0.976741785676249,-0.5557118335574868,0.73426823270483,2.275129172478045,-0.976741785676249,2.275129172478045,-0.5557118335574868,2.275129172478045,-0.7856534605805439,Lolyda.AA1
-0.3979982246971146,2.3466633370862975,-0.5252869637053266,-1.3633407287694486,1.182225656858149,2.3466633370862975,-0.7964478055985093,-0.3979982246971146,0.5777753181514399,2.275129172478045,-0.7964478055985093,2.275129172478045,-0.3979982246971146,2.275129172478045,-0.37362549314900073,Lolyda.AA1
-0.5539068874902545,2.2607421947858475,-0.6814132718359037,-1.3331696457418203,0.4137981905870085,2.2607421947858475,-1.1577554512347354,-0.5539068874902545,0.5038758862790057,2.275129172478045,-1.1577554512347354,2.275129172478045,-0.5539068874902545,2.275129172478045,-0.4408719416092803,Lolyda.AA1
1.0036068588682705,0.40126797992073254,0.7627550783719346,0.38658208683300394,2.027495869756404,0.40126797992073254,0.46175984877077214,1.0036068588682705,-0.7176382523182891,0.35007058357857723,0.46175984877077214,0.35007058357857723,1.0036068588682705,0.35007058357857723,1.5588577782224458,Lolyda.AA1
-0.5044900426638173,2.338101517497236,-0.6423816948032595,-1.3331696457418203,0.8748546703496929,2.338101517497236,-0.8504800176200056,-0.5044900426638173,0.4604056322363973,2.275129172478045,-0.8504800176200056,2.275129172478045,-0.5044900426638173,2.275129172478045,-0.46157580883260885,Lolyda.AA1
1.0154937179681858,0.4787056354460533,0.8017866554045788,0.38658208683300394,2.181181363010632,0.4787056354460533,0.44594667375662694,1.0154937179681858,-0.800231734999245,0.43189281553742365,0.44594667375662694,0.43189281553742365,1.0154937179681858,0.43189281553742365,1.5790246886060513,Lolyda.AA1
-0.42785718963789954,2.3466633370862975,-0.5252869637053266,-1.3633407287694486,0.951697416976807,2.3466633370862975,-0.7987125187670776,-0.42785718963789954,0.5821223435557007,2.275129172478045,-0.7987125187670776,2.275129172478045,-0.42785718963789954,2.275129172478045,-0.40972293224894324,Lolyda.AA1
-0.38938605346203503,2.3466633370862975,-0.5252869637053266,-1.3331696457418203,1.182225656858149,2.3466633370862975,-0.7851557415223558,-0.38938605346203503,0.573428292747179,2.275129172478045,-0.7851557415223558,2.275129172478045,-0.38938605346203503,2.275129172478045,-0.36477871561522374,Lolyda.AA1
-0.3635366472848875,2.1247223605576067,-0.5643185407379709,-1.0616298984931638,1.2590684034852633,2.1247223605576067,-0.8673339808402942,-0.3635366472848875,0.46475265764065815,2.275129172478045,-0.8673339808402942,2.275129172478045,-0.3635366472848875,2.275129172478045,-0.21090903714985682,Lolyda.AA1
-0.5453591786147189,2.2666256979805937,-0.6814132718359037,-1.3331696457418203,0.43300887724378706,2.2666256979805937,-1.1742971972427734,-0.5453591786147189,0.5343050641088315,2.275129172478045,-1.1742971972427734,2.275129172478045,-0.5453591786147189,2.275129172478045,-0.41652271373062977,Lolyda.AA1
-0.6344977293921744,2.3466633370862975,-0.7985080029338366,-1.4236828948247056,0.33695544395989446,2.3466633370862975,-1.3176278352397148,-0.6344977293921744,0.8255557661943075,2.275129172478045,-1.3176278352397148,2.275129172478045,-0.6344977293921744,2.275129172478045,-0.7468340961502455,Lolyda.AA1
-0.5579809086134359,2.28953280463885,-0.583834329254293,-1.393511811797077,0.6443264304683507,2.28953280463885,-0.9802030789609995,-0.5579809086134359,0.73426823270483,2.275129172478045,-0.9802030789609995,2.275129172478045,-0.5579809086134359,2.275129172478045,-0.7863407388843102,Lolyda.AA1
-0.19122876022375174,2.3466633370862975,-0.5252869637053266,-1.2728274796865633,1.7969676298750616,2.3466633370862975,-0.4598683152148991,-0.19122876022375174,0.6429806992153524,2.275129172478045,-0.4598683152148991,2.275129172478045,-0.19122876022375174,2.275129172478045,-0.42499474857566627,Lolyda.AA1
-0.45041901547830265,2.3466633370862975,-0.5643185407379709,-1.2728274796865633,0.951697416976807,2.3466633370862975,-1.0564568735747697,-0.45041901547830265,0.6038574705770049,2.275129172478045,-1.0564568735747697,2.275129172478045,-0.45041901547830265,2.275129172478045,-0.34197922467038105,Lolyda.AA1
-0.39313776278749635,2.3466633370862975,-0.5252869637053266,-1.3331696457418203,1.182225656858149,2.3466633370862975,-0.7905416121537553,-0.39313776278749635,0.5864693689599615,2.275129172478045,-0.7905416121537553,2.275129172478045,-0.39313776278749635,2.275129172478045,-0.3763077803848793,Lolyda.AA1
-0.724023054326894,2.277161957053608,-0.7594764259011922,-1.514196143907591,0.33695544395989446,2.277161957053608,-1.3102084358608297,-0.724023054326894,0.7907795629602208,2.275129172478045,-1.3102084358608297,2.275129172478045,-0.724023054326894,2.275129172478045,-0.906355827116048,Lolyda.AA1
-0.6026146463617076,2.233923599857884,-0.9546343110644137,-1.1596859183329564,0.5674836838412367,2.233923599857884,-1.1397649321218555,-0.6026146463617076,0.5082229116832665,2.275129172478045,-1.1397649321218555,2.275129172478045,-0.6026146463617076,2.275129172478045,-0.6282455434838647,Lolyda.AA1
-0.3603650991953222,2.114840250733333,-0.5643185407379709,-1.0616298984931638,1.2590684034852633,2.114840250733333,-0.863575225665813,-0.3603650991953222,0.4734467084491798,2.275129172478045,-0.863575225665813,2.275129172478045,-0.3603650991953222,2.275129172478045,-0.168297749934603,Lolyda.AA1
-0.417942878740031,2.3466633370862975,-0.5643185407379709,-1.3029985627141918,0.951697416976807,2.3466633370862975,-1.15377005956434,-0.417942878740031,0.4343234798108323,2.275129172478045,-1.15377005956434,2.275129172478045,-0.417942878740031,2.275129172478045,-0.37521096215494093,Lolyda.AA1
-0.67198903770297,2.235032810081766,-1.0717290421623464,-1.2426563966589348,0.5674836838412367,2.235032810081766,-1.1540767870684674,-0.67198903770297,0.7473093089176125,2.275129172478045,-1.1540767870684674,2.275129172478045,-0.67198903770297,2.275129172478045,-0.733823667119002,Lolyda.AA1
-0.45417072480376397,2.3466633370862975,-0.6033501177706152,-1.3633407287694486,0.7211691770954648,2.3466633370862975,-0.5187046518780026,-0.45417072480376397,0.35607702253413726,2.275129172478045,-0.5187046518780026,2.275129172478045,-0.45417072480376397,2.275129172478045,-0.1916698371338199,Lolyda.AA1
-0.7122006575865227,2.241691928730686,-1.1107606191949908,-1.2728274796865633,0.4906409372141226,2.241691928730686,-1.2144434008899985,-0.7122006575865227,0.7951265883644817,2.275129172478045,-1.2144434008899985,2.275129172478045,-0.7122006575865227,2.275129172478045,-0.7499398347684471,Lolyda.AA1
-0.39049480604619197,2.3466633370862975,-0.5252869637053266,-1.3029985627141918,1.182225656858149,2.3466633370862975,-0.786846059296768,-0.39049480604619197,0.5951634197684832,2.275129172478045,-0.786846059296768,2.275129172478045,-0.39049480604619197,2.275129172478045,-0.3688303820489965,Lolyda.AA1
-0.4217719428969451,2.3466633370862975,-0.5643185407379709,-1.3331696457418203,0.951697416976807,2.3466633370862975,-1.1639558619344836,-0.4217719428969451,0.6342866484068307,2.275129172478045,-1.1639558619344836,2.275129172478045,-0.4217719428969451,2.275129172478045,-0.4409745444909085,Lolyda.AA1
-0.3861887204286522,2.3466633370862975,-0.5252869637053266,-1.3029985627141918,1.182225656858149,2.3466633370862975,-0.7807414749332845,-0.3861887204286522,0.5864693689599615,2.275129172478045,-0.7807414749332845,2.275129172478045,-0.3861887204286522,2.275129172478045,-0.3701673859412627,Lolyda.AA1
-0.13586848584735692,2.3466633370862975,-0.44722380964003805,-1.2124853136313063,2.027495869756404,2.3466633370862975,-0.12984056523964385,-0.13586848584735692,0.4343234798108323,2.275129172478045,-0.12984056523964385,2.275129172478045,-0.13586848584735692,2.275129172478045,-0.1547116213598542,Lolyda.AA1
-0.44989042413004177,2.3466633370862975,-0.5643185407379709,-1.2728274796865633,0.951697416976807,2.3466633370862975,-1.0549531687210811,-0.44989042413004177,0.5864693689599615,2.275129172478045,-1.0549531687210811,2.275129172478045,-0.44989042413004177,2.275129172478045,-0.3419773282683114,Lolyda.AA1
-0.5587931343436904,2.2817514038062128,-0.5643185407379709,-1.393511811797077,0.6443264304683507,2.2817514038062128,-0.9825409997866306,-0.5587931343436904,0.73426823270483,2.275129172478045,-0.9825409997866306,2.275129172478045,-0.5587931343436904,2.275129172478045,-0.7843812350798347,Lolyda.AA1
-0.5566143065911029,2.290967666286422,-0.5643185407379709,-1.393511811797077,0.6443264304683507,2.290967666286422,-0.9779538097307212,-0.5566143065911029,0.73426823270483,2.275129172478045,-0.9779538097307212,2.275129172478045,-0.5566143065911029,2.275129172478045,-0.7872504821463754,Lolyda.AA1
